A,0.5318814516067505,0.5834373235702515,0.5772107243537903,0.5833210945129395,0.621283769607544,0.5428042411804199,0.6482969522476196,0.4956991672515869,0.6728103756904602,0.4701773524284363,0.613111674785614,0.47821804881095886,0.6203826665878296,0.4577856659889221,0.6014766097068787,0.5021579265594482,0.5920986533164978,0.5151296257972717,0.5817824602127075,0.46023982763290405,0.5898070931434631,0.4364161193370819,0.5728083848953247,0.4963526129722595,0.5698062181472778,0.5086835622787476,0.5507076382637024,0.4533062279224396,0.5546717047691345,0.42745184898376465,0.545988917350769,0.4861690402030945,0.5469186305999756,0.5004340410232544,0.520158052444458,0.45366349816322327,0.5202509164810181,0.4385833442211151,0.5206493139266968,0.48071426153182983,0.5263493657112122,0.49211591482162476
A,0.534386932849884,0.6193751692771912,0.5838891267776489,0.620585024356842,0.6362062692642212,0.5756739377975464,0.6655760407447815,0.5214232802391052,0.6914402842521667,0.48891395330429077,0.6274083852767944,0.5022466778755188,0.6405989527702332,0.4819689989089966,0.6188513040542603,0.5333877801895142,0.6059061288833618,0.5470978617668152,0.5926083326339722,0.4818097949028015,0.6054020524024963,0.46072277426719666,0.5865134000778198,0.5281327962875366,0.5807527899742126,0.5367932319641113,0.5565587282180786,0.47366762161254883,0.5654483437538147,0.4469153583049774,0.5553722977638245,0.5139213800430298,0.5533466935157776,0.5249865651130676,0.5191957354545593,0.47313955426216125,0.5237017869949341,0.46037429571151733,0.5240965485572815,0.5092423558235168,0.5275394916534424,0.51917964220047
A,0.5436018705368042,0.632420003414154,0.6018226742744446,0.6312820911407471,0.661941409111023,0.5794079303741455,0.6943889260292053,0.5193008780479431,0.7218309640884399,0.48139381408691406,0.6521382331848145,0.4946465790271759,0.6716209053993225,0.4728924036026001,0.647960364818573,0.5316624641418457,0.6312651634216309,0.5485448837280273,0.6136181950569153,0.47132357954978943,0.6323205232620239,0.4518370032310486,0.6090050339698792,0.5279949903488159,0.5974396467208862,0.5373755693435669,0.5719283223152161,0.4630749523639679,0.5865523219108582,0.4366630017757416,0.5731679201126099,0.5128090977668762,0.5662386417388916,0.5229334831237793,0.5269080400466919,0.46474042534828186,0.5375899076461792,0.44963496923446655,0.5372112393379211,0.5067364573478699,0.5377125144004822,0.5176292061805725
A,0.5618178844451904,0.6499389410018921,0.6233280301094055,0.6486769318580627,0.6925553679466248,0.5916131734848022,0.7276054620742798,0.5234988331794739,0.7575016617774963,0.483136385679245,0.6807208061218262,0.5026298761367798,0.7084028720855713,0.48175421357154846,0.678099513053894,0.5509123206138611,0.6612514853477478,0.5531506538391113,0.6362740397453308,0.4743642807006836,0.6680564284324646,0.45465609431266785,0.6389003396034241,0.5423893332481384,0.6247620582580566,0.5443878173828125,0.5923585891723633,0.46687281131744385,0.6124783158302307,0.43658849596977234,0.5970515012741089,0.5240535736083984,0.5857978463172913,0.5286322832107544,0.5457658171653748,0.46343398094177246,0.5557743310928345,0.45551061630249023,0.5552921295166016,0.5173079371452332,0.5559895038604736,0.5197490453720093
A,0.5916207432746887,0.6830216646194458,0.6679856777191162,0.675285279750824,0.7419738173484802,0.5992556810379028,0.7786571383476257,0.52593594789505,0.815804660320282,0.48395729064941406,0.722966730594635,0.49524444341659546,0.7622542381286621,0.4927867352962494,0.7289895415306091,0.5702322721481323,0.7043583393096924,0.5666606426239014,0.6703603267669678,0.4656943678855896,0.715677797794342,0.4680235683917999,0.6863499879837036,0.5634198188781738,0.6651299595832825,0.5558419823646545,0.6210671663284302,0.4614708125591278,0.6546979546546936,0.4482438564300537,0.6404503583908081,0.5456679463386536,0.6195495128631592,0.5460790991783142,0.5705359578132629,0.4590357542037964,0.5938933491706848,0.466620534658432,0.5960657596588135,0.5354724526405334,0.5892206430435181,0.5332679152488708
A,0.5014423131942749,0.7068496346473694,0.5740108489990234,0.7100740075111389,0.6528855562210083,0.6392348408699036,0.7044627666473389,0.5633065700531006,0.7486745119094849,0.5215867757797241,0.6514544486999512,0.5264595150947571,0.6563587188720703,0.5144001245498657,0.6184399127960205,0.5931739807128906,0.6030375957489014,0.6076825857162476,0.6033392548561096,0.4859495162963867,0.6014642715454102,0.47622182965278625,0.5682021379470825,0.5734257102012634,0.5672996640205383,0.5844237804412842,0.5510739088058472,0.4680785834789276,0.5414438843727112,0.45735156536102295,0.5241392254829407,0.5520293712615967,0.5333676338195801,0.5665363073348999,0.5010507702827454,0.45945072174072266,0.4836627244949341,0.4705926775932312,0.4808034300804138,0.5370858907699585,0.4988463521003723,0.5454352498054504
A,0.5227278470993042,0.7898502349853516,0.6082450151443481,0.7972058057785034,0.7068559527397156,0.7150412201881409,0.7648362517356873,0.6235137581825256,0.8084647059440613,0.5665950775146484,0.7009208798408508,0.5717446208000183,0.7256175875663757,0.5760919451713562,0.6833484768867493,0.6701973676681519,0.6571489572525024,0.6756570935249329,0.6450921893119812,0.5178483128547668,0.6570680737495422,0.5365085005760193,0.6178921461105347,0.6545775532722473,0.6083323359489441,0.6460233330726624,0.5828894972801208,0.4999505579471588,0.5810290575027466,0.5159999132156372,0.5606217980384827,0.6267685890197754,0.5604212880134583,0.622094988822937,0.5210971832275391,0.4979446828365326,0.5097075700759888,0.5298100709915161,0.50794917345047,0.6054534316062927,0.5195630788803101,0.6008228659629822
A,0.5516214370727539,0.6727160811424255,0.6125771999359131,0.6713079214096069,0.6761537790298462,0.603391170501709,0.7142164707183838,0.5299444794654846,0.7441734075546265,0.483806848526001,0.667026698589325,0.5018967986106873,0.6772060990333557,0.492326945066452,0.6545625925064087,0.5641611814498901,0.6379753947257996,0.5777027010917664,0.6229311227798462,0.4731672406196594,0.6278886795043945,0.4707392752170563,0.6093478798866272,0.5597357153892517,0.6048976182937622,0.562019407749176,0.5765585899353027,0.4668081998825073,0.5727097392082214,0.4690057635307312,0.5669844746589661,0.5500587224960327,0.5706491470336914,0.5520148873329163,0.5318629741668701,0.47093290090560913,0.5247719883918762,0.4877423942089081,0.5297484993934631,0.5433927774429321,0.5408340692520142,0.5430691242218018
A,0.6140101552009583,0.7048475742340088,0.6846483945846558,0.6951175928115845,0.7591933012008667,0.6147657632827759,0.7940199375152588,0.5295925736427307,0.8264335989952087,0.47470563650131226,0.7441297173500061,0.5052053332328796,0.7774115800857544,0.4960401952266693,0.7464441061019897,0.5821473002433777,0.7230105996131897,0.5816132426261902,0.6877134442329407,0.4760496914386749,0.7242109179496765,0.47352609038352966,0.6976629495620728,0.579134464263916,0.6797251105308533,0.5725471377372742,0.6352132558822632,0.47674474120140076,0.6588365435600281,0.4602494537830353,0.6489478349685669,0.5637375712394714,0.6327357292175293,0.5621229410171509,0.5824781060218811,0.48131266236305237,0.5962131023406982,0.4904181957244873,0.6006812453269958,0.5589589476585388,0.5986322164535522,0.5530759692192078
A,0.5670616626739502,0.7507829666137695,0.6482433080673218,0.7494180202484131,0.7300515174865723,0.662394642829895,0.7821518182754517,0.5734866261482239,0.8293150663375854,0.5213870406150818,0.7155267000198364,0.5387319922447205,0.7239704728126526,0.5241418480873108,0.6903408765792847,0.613094687461853,0.671955943107605,0.6369191408157349,0.6549510359764099,0.5037137269973755,0.6586731672286987,0.496930867433548,0.6318406462669373,0.6059487462043762,0.6299012899398804,0.6147207021713257,0.5939221382141113,0.495767205953598,0.5913282632827759,0.48051074147224426,0.5789515972137451,0.5846776962280273,0.5868620276451111,0.5952274203300476,0.536919355392456,0.5010793209075928,0.5281604528427124,0.5014696717262268,0.5298256874084473,0.5754507184028625,0.5446581840515137,0.5846304297447205
